item,itemLabel,Main_genre,,,,Main genres
http://www.wikidata.org/entity/Q5574163,Q5574163,,,,,
http://www.wikidata.org/entity/Q56408576,Q56408576,,,,,
http://www.wikidata.org/entity/Q5643998,Q5643998,,,,,
http://www.wikidata.org/entity/Q5661311,Q5661311,,,,,
http://www.wikidata.org/entity/Q56872586,Q56872586,,,,,
http://www.wikidata.org/entity/Q5713112,Q5713112,,,,,
http://www.wikidata.org/entity/Q5716336,Q5716336,,,,,
http://www.wikidata.org/entity/Q5731393,Q5731393,,,,,
http://www.wikidata.org/entity/Q5747907,Q5747907,,,,,
http://www.wikidata.org/entity/Q5766737,Q5766737,,,,,
http://www.wikidata.org/entity/Q5767258,Q5767258,,,,,
http://www.wikidata.org/entity/Q5783033,Q5783033,,,,,
http://www.wikidata.org/entity/Q5793651,Q5793651,,,,,
http://www.wikidata.org/entity/Q5794684,Q5794684,,,,,
http://www.wikidata.org/entity/Q5815576,Q5815576,,,,,
http://www.wikidata.org/entity/Q5876350,Q5876350,,,,,
http://www.wikidata.org/entity/Q5957548,Q5957548,,,,,
http://www.wikidata.org/entity/Q5978663,Q5978663,,,,,
http://www.wikidata.org/entity/Q6016603,Q6016603,,,,,
http://www.wikidata.org/entity/Q6032957,Q6032957,,,,,
http://www.wikidata.org/entity/Q6036466,Q6036466,,,,,
http://www.wikidata.org/entity/Q60477130,Q60477130,,,,,
http://www.wikidata.org/entity/Q6057482,Q6057482,,,,,
http://www.wikidata.org/entity/Q6058911,Q6058911,,,,,
http://www.wikidata.org/entity/Q6060116,Q6060116,,,,,
http://www.wikidata.org/entity/Q6072445,Q6072445,,,,,
http://www.wikidata.org/entity/Q60729751,Q60729751,,,,,
http://www.wikidata.org/entity/Q6076141,Q6076141,,,,,
http://www.wikidata.org/entity/Q6093230,Q6093230,,,,,
http://www.wikidata.org/entity/Q6093242,Q6093242,,,,,
http://www.wikidata.org/entity/Q6100580,Q6100580,,,,,
http://www.wikidata.org/entity/Q6111379,Q6111379,,,,,
http://www.wikidata.org/entity/Q6138497,Q6138497,,,,,
http://www.wikidata.org/entity/Q6152936,Q6152936,,,,,
http://www.wikidata.org/entity/Q6153324,Q6153324,,,,,
http://www.wikidata.org/entity/Q6161710,Q6161710,,,,,
http://www.wikidata.org/entity/Q62051560,Q62051560,,,,,
http://www.wikidata.org/entity/Q8457821,Q8457821,,,,,
http://www.wikidata.org/entity/Q9031739,Q9031739,,,,,
http://www.wikidata.org/entity/Q9081761,Q9081761,,,,,
http://www.wikidata.org/entity/Q922865,Q922865,,,,,
http://www.wikidata.org/entity/Q930995,queercore,Punk,,,,
http://www.wikidata.org/entity/Q2746831,quiet storm,,,,,
http://www.wikidata.org/entity/Q7272044,Quimbe,,,,,
http://www.wikidata.org/entity/Q14942341,R'n'Besk,,,,,
http://www.wikidata.org/entity/Q839029,RaÃ¯,,,,,
http://www.wikidata.org/entity/Q3415943,Rabiz,,,,,
http://www.wikidata.org/entity/Q1702909,Raga rock,,,,,
http://www.wikidata.org/entity/Q740911,ragga,Others,,,,
http://www.wikidata.org/entity/Q1109947,Ragga hip hop,,,,,
http://www.wikidata.org/entity/Q2710523,ragga jungle,,,,,
http://www.wikidata.org/entity/Q7282874,ragga Pop,,,,,
http://www.wikidata.org/entity/Q1275972,Raggacore,,,,,
http://www.wikidata.org/entity/Q185652,ragtime,Others,,,,
http://www.wikidata.org/entity/Q727634,Ranchera,Latin,,,,
http://www.wikidata.org/entity/Q856872,rap metal,,,,,
http://www.wikidata.org/entity/Q62019146,rap music,,,,,
http://www.wikidata.org/entity/Q877693,rap rock,Rock,,,,
http://www.wikidata.org/entity/Q3930216,rapcore,Hip Hop,,,,
http://www.wikidata.org/entity/Q3419744,Rara,,,,,
http://www.wikidata.org/entity/Q7295057,Rasin,,,,,
http://www.wikidata.org/entity/Q645767,rave,Electronic,,,,
http://www.wikidata.org/entity/Q898709,Rave music,,,,,
http://www.wikidata.org/entity/Q28328303,Raw Black Metal,,,,,
http://www.wikidata.org/entity/Q220528,Rebetiko,,,,,
http://www.wikidata.org/entity/Q13424679,Red and Anarchist black metal,,,,,
http://www.wikidata.org/entity/Q3422697,Red Dirt,,,,,
http://www.wikidata.org/entity/Q7306376,reductionism,,,,,
http://www.wikidata.org/entity/Q23019151,reggada,,,,,
http://www.wikidata.org/entity/Q9794,reggae,Others,,,,
http://www.wikidata.org/entity/Q500879,Reggae en EspaÃ±ol,,,,,
http://www.wikidata.org/entity/Q1606591,reggae fusion,,,,,
http://www.wikidata.org/entity/Q7308175,reggae rock,,,,,
http://www.wikidata.org/entity/Q18393891,Reggaestep,,,,,
http://www.wikidata.org/entity/Q202930,reggaeton,Latin,,,,
http://www.wikidata.org/entity/Q7310665,Rekuhkara,,,,,
http://www.wikidata.org/entity/Q1065742,religious music,,,,,
http://www.wikidata.org/entity/Q39760174,Rera,,,,,
http://www.wikidata.org/entity/Q1234748,retro-prog,,,,,
http://www.wikidata.org/entity/Q1071244,Revival punk,,,,,
http://www.wikidata.org/entity/Q25204173,Revolution Summer,,,,,
http://www.wikidata.org/entity/Q265147,revolutionary song,,,,,
http://www.wikidata.org/entity/Q221438,rhumba,,,,,
http://www.wikidata.org/entity/Q7321654,Rhyming spiritual,,,,,
http://www.wikidata.org/entity/Q45981,rhythm and blues,,,,,
http://www.wikidata.org/entity/Q10360435,rhythm and grime,,,,,
http://www.wikidata.org/entity/Q7334835,Ringbang,,,,,
http://www.wikidata.org/entity/Q677542,Riot grrrl,,,,,
http://www.wikidata.org/entity/Q7339037,Riyaz,,,,,
http://www.wikidata.org/entity/Q828181,Rock Against Communism,,,,,
http://www.wikidata.org/entity/Q7749,rock and roll,Rock,,,,
http://www.wikidata.org/entity/Q6110311,Rock Andaluz,,,,,
http://www.wikidata.org/entity/Q3813661,Rock catalÃ ,,,,,
http://www.wikidata.org/entity/Q28045566,Rock de fusiÃ³n,,,,,
http://www.wikidata.org/entity/Q2994332,Rock en espaÃ±ol,,,,,
http://www.wikidata.org/entity/Q1752801,Rock in Opposition,,,,,
http://www.wikidata.org/entity/Q11399,rock music,,,,,
http://www.wikidata.org/entity/Q6110333,rock noir,,,,,
http://www.wikidata.org/entity/Q253137,rock opera,,,,,
http://www.wikidata.org/entity/Q203720,rockabilly,Rock,,,,
http://www.wikidata.org/entity/Q573484,rocksteady,,,,,
http://www.wikidata.org/entity/Q7361460,Rom kbach,,,,,
http://www.wikidata.org/entity/Q599510,romance,,,,,
http://www.wikidata.org/entity/Q1268283,Romani music,,,,,
http://www.wikidata.org/entity/Q6111428,Romantic flow,,,,,
http://www.wikidata.org/entity/Q207591,romantic music,,,,,
http://www.wikidata.org/entity/Q1299260,roots reggae,Others,,,,
http://www.wikidata.org/entity/Q1929352,roots rock,,,,,
http://www.wikidata.org/entity/Q3446440,rub-a-dub,,,,,
http://www.wikidata.org/entity/Q4400125,runo song,,,,,
http://www.wikidata.org/entity/Q1891685,Russian chanson,,,,,
http://www.wikidata.org/entity/Q2624785,Russian rock,,,,,
http://www.wikidata.org/entity/Q7397088,Sacred Harp,,,,,
http://www.wikidata.org/entity/Q1372064,Sacred Song,,,,,
http://www.wikidata.org/entity/Q7397641,sadcore,,,,,
http://www.wikidata.org/entity/Q17037735,Sadra,,,,,
http://www.wikidata.org/entity/Q958982,saeta,,,,,
http://www.wikidata.org/entity/Q28444881,sailor's song,,,,,
http://www.wikidata.org/entity/Q2797513,sainaimu,,,,,
http://www.wikidata.org/entity/Q6117417,Saloma,,,,,
http://www.wikidata.org/entity/Q2369761,salon music,,,,,
http://www.wikidata.org/entity/Q208239,salsa,Latin,,,,
http://www.wikidata.org/entity/Q7405759,Salsa dura,,,,,
http://www.wikidata.org/entity/Q3470607,Sama'i,,,,,
http://www.wikidata.org/entity/Q11403,samba,Latin,,,,
http://www.wikidata.org/entity/Q1340043,samba,Latin,,,,
http://www.wikidata.org/entity/Q455686,samba reggae,,,,,
http://www.wikidata.org/entity/Q4215151,samba-canÃ§Ã£o,,,,,
http://www.wikidata.org/entity/Q834959,samba-rock,,,,,
http://www.wikidata.org/entity/Q3179786,Sambass,,,,,
http://www.wikidata.org/entity/Q7410295,Samri,,,,,
http://www.wikidata.org/entity/Q1413570,Sardana,,,,,
http://www.wikidata.org/entity/Q13059993,Sari gan,,,,,
http://www.wikidata.org/entity/Q7424751,Sarva,,,,,
http://www.wikidata.org/entity/Q16965849,Sawani,,,,,
http://www.wikidata.org/entity/Q2516031,Sawt,,,,,
http://www.wikidata.org/entity/Q12811727,Saz semai,,,,,
http://www.wikidata.org/entity/Q4528554,Schedrovka,,,,,
http://www.wikidata.org/entity/Q959583,Schlager,Pop,,,,
http://www.wikidata.org/entity/Q307054,Schranz,,,,,
http://www.wikidata.org/entity/Q3094259,Scottish Gaelic punk,,,,,
http://www.wikidata.org/entity/Q11363,screamo,Heavy Metal,,,,
http://www.wikidata.org/entity/Q9334632,screamo rap,,,,,
http://www.wikidata.org/entity/Q1195253,Sea shanty,,,,,
http://www.wikidata.org/entity/Q1352148,Seconda pratica,,,,,
http://www.wikidata.org/entity/Q2707298,secular music,,,,,
http://www.wikidata.org/entity/Q1781796,Sega music,,,,,
http://www.wikidata.org/entity/Q3477737,Seggae,,,,,
http://www.wikidata.org/entity/Q7446911,Seis,,,,,
http://www.wikidata.org/entity/Q1470503,semba,,,,,
http://www.wikidata.org/entity/Q30331677,semi-classical,,,,,
http://www.wikidata.org/entity/Q17045843,Seminole music,,,,,
http://www.wikidata.org/entity/Q989478,sensitive style,,,,,
http://www.wikidata.org/entity/Q1077388,sentimental ballad,,,,,
http://www.wikidata.org/entity/Q674684,Sevdalinka,,,,,
http://www.wikidata.org/entity/Q976634,Sevillanas,,,,,
http://www.wikidata.org/entity/Q16323732,Shaabi,,,,,
http://www.wikidata.org/entity/Q7489094,Shanto,,,,,
http://www.wikidata.org/entity/Q3091180,Shashmaqam,,,,,
http://www.wikidata.org/entity/Q1207347,Shibuya-kei,,,,,
http://www.wikidata.org/entity/Q2045695,shock rock,,,,,
http://www.wikidata.org/entity/Q272167,shoegazing,,,,,
http://www.wikidata.org/entity/Q661651,show tune,,,,,
http://www.wikidata.org/entity/Q2339999,Siguiriyas,,,,,
http://www.wikidata.org/entity/Q54365,ska,Punk,,,,
http://www.wikidata.org/entity/Q460674,ska punk,Punk,,,,
http://www.wikidata.org/entity/Q828305,Skate punk,,,,,
http://www.wikidata.org/entity/Q606089,skiffle,,,,,
http://www.wikidata.org/entity/Q7535166,Skiladiko,,,,,
http://www.wikidata.org/entity/Q888137,skweee,,,,,
http://www.wikidata.org/entity/Q6130346,slam death metal,,,,,
http://www.wikidata.org/entity/Q16698521,Slavic folk music,,,,,
http://www.wikidata.org/entity/Q28342250,Sleaze metal,,,,,
http://www.wikidata.org/entity/Q1785028,sleaze rock,,,,,
http://www.wikidata.org/entity/Q7541571,Slovak folk music,,,,,
http://www.wikidata.org/entity/Q3437876,Slovenian rock,,,,,
http://www.wikidata.org/entity/Q1490170,Slowcore,,,,,
http://www.wikidata.org/entity/Q720959,sludge metal,Heavy Metal,,,,
http://www.wikidata.org/entity/Q7542391,Slutwave,,,,,
http://www.wikidata.org/entity/Q831354,smooth jazz,Jazz,,,,
http://www.wikidata.org/entity/Q3963047,smooth reggae,,,,,
http://www.wikidata.org/entity/Q3963051,smooth soul,Others,,,,
http://www.wikidata.org/entity/Q2991840,Snap music,,,,,
http://www.wikidata.org/entity/Q1051735,soca music,,,,,
http://www.wikidata.org/entity/Q217191,soft rock,Rock,,,,
http://www.wikidata.org/entity/Q682417,Sogak,,,,,
http://www.wikidata.org/entity/Q2298624,soldier's song,,,,,
http://www.wikidata.org/entity/Q7560612,Son calentano,,,,,
http://www.wikidata.org/entity/Q4428744,son cubano,,,,,
http://www.wikidata.org/entity/Q290869,Son montuno,,,,,
http://www.wikidata.org/entity/Q131269,sonata,,,,,
http://www.wikidata.org/entity/Q7561291,Songo-salsa,,,,,
http://www.wikidata.org/entity/Q15974722,songs of Brittany,,,,,
http://www.wikidata.org/entity/Q264289,sophisti-pop,,,,,
http://www.wikidata.org/entity/Q1752683,Soukous,,,,,
http://www.wikidata.org/entity/Q2521569,Soul blues,,,,,
http://www.wikidata.org/entity/Q1615483,soul jazz,Jazz,,,,
http://www.wikidata.org/entity/Q131272,soul music,,,,,
http://www.wikidata.org/entity/Q47074428,SoundCloud rap,,,,,
http://www.wikidata.org/entity/Q2022163,Southern Gospel,,,,,
http://www.wikidata.org/entity/Q1253172,Southern hip hop,,,,,
http://www.wikidata.org/entity/Q56353998,Southern metal,,,,,
http://www.wikidata.org/entity/Q852767,Southern rock,Rock,,,,
http://www.wikidata.org/entity/Q1567032,Southern soul,Others,,,,
http://www.wikidata.org/entity/Q1779294,Space age pop,,,,,
http://www.wikidata.org/entity/Q16625659,Space Ambient,,,,,
http://www.wikidata.org/entity/Q2608506,space disco,,,,,
http://www.wikidata.org/entity/Q2342263,Space music,,,,,
http://www.wikidata.org/entity/Q236913,space rock,Rock,,,,
http://www.wikidata.org/entity/Q4049849,spacesynth,,,,,
http://www.wikidata.org/entity/Q780517,speed garage,,,,,
http://www.wikidata.org/entity/Q211723,speed metal,Heavy Metal,,,,
http://www.wikidata.org/entity/Q848457,Speedcore,,,,,
http://www.wikidata.org/entity/Q1428637,spoken word,Others,,,,
http://www.wikidata.org/entity/Q1500983,Sprechgesang,,,,,
http://www.wikidata.org/entity/Q27981708,spring song,,,,,
http://www.wikidata.org/entity/Q61340552,Stage & Screen,,,,,
http://www.wikidata.org/entity/Q28326905,Step metal,,,,,
http://www.wikidata.org/entity/Q7616089,Sthayi,,,,,
http://www.wikidata.org/entity/Q951392,Stile antico,,,,,
http://www.wikidata.org/entity/Q7616955,Stile concitato,,,,,
http://www.wikidata.org/entity/Q5494303,stoner doom,,,,,
http://www.wikidata.org/entity/Q1772422,stoner metal,Heavy Metal,,,,
http://www.wikidata.org/entity/Q617240,stoner rock,Rock,,,,
http://www.wikidata.org/entity/Q383615,Street punk,Punk,,,,
http://www.wikidata.org/entity/Q181897,stride,,,,,
http://www.wikidata.org/entity/Q207338,string quartet,,,,,
http://www.wikidata.org/entity/Q1755959,Sufi music,,,,,
http://www.wikidata.org/entity/Q13060093,sufi rock,,,,,
http://www.wikidata.org/entity/Q27981857,summer song,,,,,
http://www.wikidata.org/entity/Q1519864,sung poetry,,,,,
http://www.wikidata.org/entity/Q2461933,sunshine pop,,,,,
http://www.wikidata.org/entity/Q220830,surf music,,,,,
http://www.wikidata.org/entity/Q534606,swamp blues,,,,,
http://www.wikidata.org/entity/Q675553,swamp rock,,,,,
http://www.wikidata.org/entity/Q203775,swing music,,,,,
http://www.wikidata.org/entity/Q447962,Swing revival,,,,,
http://www.wikidata.org/entity/Q1621467,symphonic black metal,Heavy Metal,,,,
http://www.wikidata.org/entity/Q486415,symphonic metal,Heavy Metal,,,,
http://www.wikidata.org/entity/Q12845743,Symphonic mugam,,,,,
http://www.wikidata.org/entity/Q3328774,symphonic music,,,,,
http://www.wikidata.org/entity/Q31930766,Symphonic power metal,,,,,
http://www.wikidata.org/entity/Q719927,symphonic rock,Rock,,,,
http://www.wikidata.org/entity/Q9734,symphony,Classical,,,,
http://www.wikidata.org/entity/Q1298934,synth-pop,Pop,,,,
http://www.wikidata.org/entity/Q476983,Synthpunk,,,,,
http://www.wikidata.org/entity/Q19938910,synthwave,,,,,
http://www.wikidata.org/entity/Q7667734,T'ong guitar,,,,,
http://www.wikidata.org/entity/Q1564596,Taarab,,,,,
http://www.wikidata.org/entity/Q133926,Tafelmusik,,,,,
http://www.wikidata.org/entity/Q1939197,TÃ¼rkÃ¼,,,,,
http://www.wikidata.org/entity/Q7676613,Taiwanese hip hop,,,,,
http://www.wikidata.org/entity/Q7676623,Taiwanese rock,,,,,
http://www.wikidata.org/entity/Q7678235,Takht,,,,,
http://www.wikidata.org/entity/Q17153632,Tallava,,,,,
http://www.wikidata.org/entity/Q6138491,Tamborera,,,,,
http://www.wikidata.org/entity/Q6138499,Tamborito,,,,,
http://www.wikidata.org/entity/Q5397405,Tamunangue,,,,,
http://www.wikidata.org/entity/Q14390274,tango,Latin,,,,
http://www.wikidata.org/entity/Q70076,Tappa,,,,,
http://www.wikidata.org/entity/Q7684951,Taqtuqa,,,,,
http://www.wikidata.org/entity/Q2344472,Taqwacore,,,,,
http://www.wikidata.org/entity/Q7687882,Tatar rock,,,,,
http://www.wikidata.org/entity/Q16679167,Tchamassi,,,,,
http://www.wikidata.org/entity/Q598593,tech house,Electronic,,,,
http://www.wikidata.org/entity/Q2302695,Tech trance,,,,,
http://www.wikidata.org/entity/Q19904046,Techdombe,,,,,
http://www.wikidata.org/entity/Q1076092,technical death metal,Heavy Metal,,,,
http://www.wikidata.org/entity/Q170611,techno,Electronic,,,,
http://www.wikidata.org/entity/Q10932272,Technobanda,,,,,
http://www.wikidata.org/entity/Q11319210,technopop,,,,,
http://www.wikidata.org/entity/Q1335569,techstep,,,,,
http://www.wikidata.org/entity/Q1634085,Tecno brega,,,,,
http://www.wikidata.org/entity/Q30902501,tecno-rumba,,,,,
http://www.wikidata.org/entity/Q739138,teen pop,Pop,,,,
http://www.wikidata.org/entity/Q431415,Tejano music,,,,,
http://www.wikidata.org/entity/Q3517436,Tembang Sunda,,,,,
http://www.wikidata.org/entity/Q1265050,Terrorcore,,,,,
http://www.wikidata.org/entity/Q1271752,Texas blues,,,,,
http://www.wikidata.org/entity/Q14493900,Texas country music,,,,,
http://www.wikidata.org/entity/Q3328764,Thai pop music,,,,,
http://www.wikidata.org/entity/Q25205732,The Normals,,,,,
http://www.wikidata.org/entity/Q7777494,theatre music,,,,,
http://www.wikidata.org/entity/Q3990466,Third wave of ska,,,,,
http://www.wikidata.org/entity/Q483352,thrash metal,Heavy Metal,,,,
http://www.wikidata.org/entity/Q1995569,thrashcore,Punk,,,,
http://www.wikidata.org/entity/Q3528222,Tientos,,,,,
http://www.wikidata.org/entity/Q7801106,Tierra Caliente,,,,,
http://www.wikidata.org/entity/Q371745,timba,,,,,
http://www.wikidata.org/entity/Q19678115,Time Lord rock,,,,,
http://www.wikidata.org/entity/Q16547782,Toasting,,,,,
http://www.wikidata.org/entity/Q2656325,Toeshey,,,,,
http://www.wikidata.org/entity/Q3392209,Tonada,,,,,
http://www.wikidata.org/entity/Q8261759,tonada,,,,,
http://www.wikidata.org/entity/Q3622181,Tonadilla,,,,,
http://www.wikidata.org/entity/Q7823768,TonÃ¡s,,,,,
http://www.wikidata.org/entity/Q3531526,Tondero,,,,,
http://www.wikidata.org/entity/Q9089200,totalism,,,,,
http://www.wikidata.org/entity/Q17111414,Township music,,,,,
http://www.wikidata.org/entity/Q492643,Trad jazz,,,,,
http://www.wikidata.org/entity/Q28328105,Tradicional metal,,,,,
http://www.wikidata.org/entity/Q7832321,traditional bluegrass,,,,,
http://www.wikidata.org/entity/Q1133657,traditional heavy metal,,,,,
http://www.wikidata.org/entity/Q1196752,traditional pop music,,,,,
http://www.wikidata.org/entity/Q12007812,trÃ¸nder rock,,,,,
http://www.wikidata.org/entity/Q1328560,Trallpunk,,,,,
http://www.wikidata.org/entity/Q170435,trance,Electronic,,,,
http://www.wikidata.org/entity/Q5690120,trance metal,,,,,
http://www.wikidata.org/entity/Q55644985,trap metal,,,,,
http://www.wikidata.org/entity/Q2913982,trap music,,,,,
http://www.wikidata.org/entity/Q47781397,trap music,,,,,
http://www.wikidata.org/entity/Q202925,tribal house,Electronic,,,,
http://www.wikidata.org/entity/Q3538739,tribe,,,,,
http://www.wikidata.org/entity/Q29252685,trikiti,,,,,
http://www.wikidata.org/entity/Q205560,trip hop,Hip Hop,,,,
http://www.wikidata.org/entity/Q239459,trip rock,,,,,
http://www.wikidata.org/entity/Q56303195,troll metal,,,,,
http://www.wikidata.org/entity/Q1413061,tropicÃ¡lia,,,,,
http://www.wikidata.org/entity/Q18342587,tropical house,,,,,
http://www.wikidata.org/entity/Q3328778,Tropical music,,,,,
http://www.wikidata.org/entity/Q535402,Tropipop,,,,,
http://www.wikidata.org/entity/Q7846276,Tropotianka,,,,,
http://www.wikidata.org/entity/Q485915,Trot,,,,,
http://www.wikidata.org/entity/Q2420447,trova,,,,,
http://www.wikidata.org/entity/Q7847156,Truck-driving country,,,,,
http://www.wikidata.org/entity/Q2456210,true metal,,,,,
http://www.wikidata.org/entity/Q3541635,Tsugaru-jamisen,,,,,
http://www.wikidata.org/entity/Q263524,Tswana music,,,,,
http://www.wikidata.org/entity/Q786815,turbo-folk,,,,,
http://www.wikidata.org/entity/Q1810546,Turkish folk music,,,,,
http://www.wikidata.org/entity/Q7855391,Turkish pop music,,,,,
http://www.wikidata.org/entity/Q1046801,turntablism,Electronic,,,,
http://www.wikidata.org/entity/Q7672468,TV track,,,,,
http://www.wikidata.org/entity/Q370778,twee pop,,,,,
http://www.wikidata.org/entity/Q2406900,Twoubadou,,,,,
http://www.wikidata.org/entity/Q9364028,UK funky,,,,,
http://www.wikidata.org/entity/Q1165777,UK garage,Rock,,,,
http://www.wikidata.org/entity/Q1585015,UK hard house,,,,,
http://www.wikidata.org/entity/Q2374619,UK hardcore,,,,,
http://www.wikidata.org/entity/Q260095,ultra,,,,,
http://www.wikidata.org/entity/Q55415524,Ultra Metal,,,,,
http://www.wikidata.org/entity/Q970409,Unblack metal,,,,,
http://www.wikidata.org/entity/Q965635,underground hip hop,Hip Hop,,,,
http://www.wikidata.org/entity/Q1373485,underground music,,,,,
http://www.wikidata.org/entity/Q1136765,uplifting trance,,,,,
http://www.wikidata.org/entity/Q2529400,urban contemporary,,,,,
http://www.wikidata.org/entity/Q4006363,Urban Pasifika,,,,,
http://www.wikidata.org/entity/Q7901502,Uruguayan punk,,,,,
http://www.wikidata.org/entity/Q5398894,V-pop,,,,,
http://www.wikidata.org/entity/Q1574985,vallenato,Latin,,,,
http://www.wikidata.org/entity/Q7911938,Vallenato-salsa,,,,,
http://www.wikidata.org/entity/Q61891621,vals,,,,,
http://www.wikidata.org/entity/Q15733887,vaporwave,,,,,
http://www.wikidata.org/entity/Q56284716,Various genre,,,,,
http://www.wikidata.org/entity/Q17079948,Venezuelan merengue,,,,,
http://www.wikidata.org/entity/Q7920719,Ver,,,,,
http://www.wikidata.org/entity/Q18358825,Verso,,,,,
http://www.wikidata.org/entity/Q7923265,Vesnianky,,,,,
http://www.wikidata.org/entity/Q1062702,video game music,,,,,
http://www.wikidata.org/entity/Q213149,Viking metal,Heavy Metal,,,,
http://www.wikidata.org/entity/Q1784032,Viking rock,,,,,
http://www.wikidata.org/entity/Q2273147,Villanella,,,,,
http://www.wikidata.org/entity/Q7935998,Vishnupada,,,,,
http://www.wikidata.org/entity/Q963369,vispop,,,,,
http://www.wikidata.org/entity/Q131425,visual kei,,,,,
http://www.wikidata.org/entity/Q173844,vocal house,Electronic,,,,
http://www.wikidata.org/entity/Q1530455,vocal jazz,Jazz,,,,
http://www.wikidata.org/entity/Q685884,vocal music,,,,,
http://www.wikidata.org/entity/Q1027999,vocal trance,Electronic,,,,
http://www.wikidata.org/entity/Q2532274,VolkstÃ¼mliche Musik,,,,,
http://www.wikidata.org/entity/Q898530,Wagnerian rock,,,,,
http://www.wikidata.org/entity/Q9095433,Waka music,,,,,
http://www.wikidata.org/entity/Q7967858,Wangga,,,,,
http://www.wikidata.org/entity/Q13586773,war metal,,,,,
http://www.wikidata.org/entity/Q7972788,Wassoulou music,,,,,
http://www.wikidata.org/entity/Q7983231,Were music,,,,,
http://www.wikidata.org/entity/Q177447,West Coast blues,,,,,
http://www.wikidata.org/entity/Q429264,West Coast hip hop,,,,,
http://www.wikidata.org/entity/Q1425111,Western music,,,,,
http://www.wikidata.org/entity/Q1730388,Western swing,,,,,
http://www.wikidata.org/entity/Q224694,White power music,,,,,
http://www.wikidata.org/entity/Q28856774,wind music,,,,,
http://www.wikidata.org/entity/Q1840167,witch house,,,,,
http://www.wikidata.org/entity/Q3296134,Wizard rock,,,,,
http://www.wikidata.org/entity/Q17065399,Wong shadow,,,,,
http://www.wikidata.org/entity/Q1136045,Wonky,,,,,
http://www.wikidata.org/entity/Q8032087,Wonky pop,,,,,
http://www.wikidata.org/entity/Q205049,world music,,,,,
http://www.wikidata.org/entity/Q2064394,worldbeat,,,,,
http://www.wikidata.org/entity/Q8044009,Xhosa music,,,,,
http://www.wikidata.org/entity/Q2598050,Xi'an guyue,,,,,
http://www.wikidata.org/entity/Q8044658,Xintianyou,,,,,
http://www.wikidata.org/entity/Q1636684,yÃ©-yÃ©,,,,,
http://www.wikidata.org/entity/Q8062606,YÃ¼rÃ¼k semai,,,,,
http://www.wikidata.org/entity/Q669738,Yass,,,,,
http://www.wikidata.org/entity/Q8052472,Yeongsan hoesang,,,,,
http://www.wikidata.org/entity/Q41923,yodeling,,,,,
http://www.wikidata.org/entity/Q2519962,Youth crew,,,,,
http://www.wikidata.org/entity/Q3573134,Yuka,,,,,
http://www.wikidata.org/entity/Q3106448,Zamba,,,,,
http://www.wikidata.org/entity/Q5401205,Zamba alegre,,,,,
http://www.wikidata.org/entity/Q145980,Zamrock,,,,,
http://www.wikidata.org/entity/Q148163,zarzuela,,,,,
http://www.wikidata.org/entity/Q2891357,Zemirot,,,,,
http://www.wikidata.org/entity/Q196999,Zeuhl,,,,,
http://www.wikidata.org/entity/Q199415,Ziglibithy,,,,,
http://www.wikidata.org/entity/Q17108017,Zimdancehall,,,,,
http://www.wikidata.org/entity/Q8072348,Zindalii,,,,,
http://www.wikidata.org/entity/Q3575673,Zoblazo,,,,,
http://www.wikidata.org/entity/Q227036,Zouglou,,,,,
http://www.wikidata.org/entity/Q227045,zouk,,,,,
http://www.wikidata.org/entity/Q245296,Zydeco,Others,,,,
